,post_id,text,post_text,shared_text,original_text,time,timestamp,image,image_lowquality,images,images_description,images_lowquality,images_lowquality_description,video,video_duration_seconds,video_height,video_id,video_quality,video_size_MB,video_thumbnail,video_watches,video_width,likes,comments,shares,post_url,link,links,user_id,username,user_url,is_live,factcheck,shared_post_id,shared_time,shared_user_id,shared_username,shared_post_url,available,comments_full,reactors,w3_fb_url,reactions,reaction_count,with,page_id,sharers,image_id,image_ids,was_live,header,video_ids,videos,fetched_time,listing_title,listing_price,listing_location
0,6312522075459290,"[💥URGENT : - 15.000 FCFA SUR TOUTES NOS PRESTATIONS A OFFRIR A UN PROCHE JUSQU'AU 28 FEVRIER 2023 ]

➡️SI TU AS BESOIN DE FAIRE LE NETTOYAGE DE TA MAISON, LIS CECI !!!

Nous faisons le nettoyage de tout type dePlus propriété ( appartements, maisons, immeubles, restaurants, magasins, écoles, maquis, bar, etc..)

-Nettoyage fin de chantier
-Nettoyage avant aménagement
-Nettoyage après rénovation
-Nettoyage après aménagement

Nous venons avec tous les produits, accessoires et le matériel qu'il faut 🤩

🚨 Tarif : à partir de 5.000 et + !!!
( SATISFAIT OU REMBOURSÉ ✅️ )

Lieu : Abidjan, Songon, Dabou, Bingerville, Bassam, Assinie, Assouindé, Yaou, Assouba, affery, akoupé, Bonoua..

☎️ Contactez-nous maintenant au 07 99 27 13 00","[💥URGENT : - 15.000 FCFA SUR TOUTES NOS PRESTATIONS A OFFRIR A UN PROCHE JUSQU'AU 28 FEVRIER 2023 ]

➡️SI TU AS BESOIN DE FAIRE LE NETTOYAGE DE TA MAISON, LIS CECI !!!

Nous faisons le nettoyage de tout type dePlus propriété ( appartements, maisons, immeubles, restaurants, magasins, écoles, maquis, bar, etc..)

-Nettoyage fin de chantier
-Nettoyage avant aménagement
-Nettoyage après rénovation
-Nettoyage après aménagement

Nous venons avec tous les produits, accessoires et le matériel qu'il faut 🤩

🚨 Tarif : à partir de 5.000 et + !!!
( SATISFAIT OU REMBOURSÉ ✅️ )

Lieu : Abidjan, Songon, Dabou, Bingerville, Bassam, Assinie, Assouindé, Yaou, Assouba, affery, akoupé, Bonoua..

☎️ Contactez-nous maintenant au 07 99 27 13 00",,,2023-02-19 01:13:00,1676765580.0,https://scontent.fabj1-1.fna.fbcdn.net/v/t39.30808-6/331707237_1347617062668311_3656886141030020910_n.jpg?stp=cp0_dst-jpg_e15_fr_q65&_nc_cat=107&ccb=1-7&_nc_sid=5bac3a&efg=eyJpIjoidCJ9&_nc_eui2=AeF7rnN9Az33optkDucwqkezjW12OAQ7rY-NbXY4BDutjxQ7WO_ZcpZE-4nt9AfgxqtglcWM9hs9yg_6GKCgFWqJ&_nc_ohc=mv5Ysfsa9FEAX8EdzFF&tn=F9WI3IQ-AbKWcrX1&_nc_zt=23&_nc_ht=scontent.fabj1-1.fna&oh=00_AfBxD_DzD9XRUY4SDUFtGR54yevAQu-CrW2yX1PRDlZB-Q&oe=63F63D51&manual_redirect=1,https://scontent.fabj1-1.fna.fbcdn.net/v/t39.30808-6/331707237_1347617062668311_3656886141030020910_n.jpg?stp=cp0_dst-jpg_e15_p240x240_q65&_nc_cat=107&ccb=1-7&_nc_sid=5bac3a&efg=eyJpIjoidCJ9&_nc_eui2=AeF7rnN9Az33optkDucwqkezjW12OAQ7rY-NbXY4BDutjxQ7WO_ZcpZE-4nt9AfgxqtglcWM9hs9yg_6GKCgFWqJ&_nc_ohc=mv5Ysfsa9FEAX8EdzFF&tn=F9WI3IQ-AbKWcrX1&_nc_zt=23&_nc_ht=scontent.fabj1-1.fna&oh=00_AfC3vyUFNX_l8iDTmuh4r66SrGfJD1lUBiZ_ucv5xhZKYw&oe=63F63D51,['https://scontent.fabj1-1.fna.fbcdn.net/v/t39.30808-6/331707237_1347617062668311_3656886141030020910_n.jpg?stp=cp0_dst-jpg_e15_fr_q65&_nc_cat=107&ccb=1-7&_nc_sid=5bac3a&efg=eyJpIjoidCJ9&_nc_eui2=AeF7rnN9Az33optkDucwqkezjW12OAQ7rY-NbXY4BDutjxQ7WO_ZcpZE-4nt9AfgxqtglcWM9hs9yg_6GKCgFWqJ&_nc_ohc=mv5Ysfsa9FEAX8EdzFF&tn=F9WI3IQ-AbKWcrX1&_nc_zt=23&_nc_ht=scontent.fabj1-1.fna&oh=00_AfBxD_DzD9XRUY4SDUFtGR54yevAQu-CrW2yX1PRDlZB-Q&oe=63F63D51&manual_redirect=1'],"['Peut être une image de 1 personne, intérieur et étendue d’eau']",['https://scontent.fabj1-1.fna.fbcdn.net/v/t39.30808-6/331707237_1347617062668311_3656886141030020910_n.jpg?stp=cp0_dst-jpg_e15_p240x240_q65&_nc_cat=107&ccb=1-7&_nc_sid=5bac3a&efg=eyJpIjoidCJ9&_nc_eui2=AeF7rnN9Az33optkDucwqkezjW12OAQ7rY-NbXY4BDutjxQ7WO_ZcpZE-4nt9AfgxqtglcWM9hs9yg_6GKCgFWqJ&_nc_ohc=mv5Ysfsa9FEAX8EdzFF&tn=F9WI3IQ-AbKWcrX1&_nc_zt=23&_nc_ht=scontent.fabj1-1.fna&oh=00_AfC3vyUFNX_l8iDTmuh4r66SrGfJD1lUBiZ_ucv5xhZKYw&oe=63F63D51'],"['Peut être une image de 1 personne, intérieur et étendue d’eau']",,,,,,,,,,0.0,0,0,https://facebook.com/1610613812316830/posts/6312522075459290,,"[{'link': 'https://m.facebook.com/groups/1610613812316830/permalink/6312522075459290/?refid=18&paipv=0&eav=AfaXB4yk24_hDNYL1JmCWM8ntuIMU8MsTcDjzLDj-ulQJ-x0zupZMQIxmott2FsCxp0', 'text': 'Plus'}, {'link': 'https://m.facebook.com/groups/1610613812316830/permalink/6312522075459290/?m_entstream_source=group&refid=18&_ft_=encrypted_tracking_data.0AY9J6xrCgWP9PS6FenrLOzXyE2vJqp2I_4mvpg6-wyhnG3vCKMooVyBRv0bSUUR5AL-hebPW8vvQGF4TFg1LPKOiTnJNB5Dh1mDQjapQLv8XIrxk9AhWP1UNVgOI0zlqnU0HVNlVMGS0ExQd08KvJCd_v9fQT_QGUKXW2JXFjFtykWC8MzeWjqKeSmLh7hkFhVflYbm_RsU3vIzMpD935TiNKE_coTXEHtwGdxdzIZuPH3yNLHEmXbjZhodnqbqHIsYzaXbcmdZNcR-ZUhb9Xp2qRK9LrYngjlVivvJPv6ixm2XkugqnX5faF1wQG8IbIyzApkn29pPYxArpFcXviY0E-nq6cQj6FlS2n1U1iCkgb2yz5So-L6dVPG2DS49u_SfcB6MjZyQt0xyWBDn5ynHVCzwvWTWtkTmgiqTzlbgZzC9oEdTUWtJgx2cZ7JgmnlqH4nq_IcPlI0XLzC61zYObozDVKEfhhry9CFQ_1gjgUD3emn8PCSoDG9N0f7qOMSJ5XU40QsHcHoWNqvOgvGVEMZqgGsZiu_ap38-sC6xc2Ay5WK5zQW9jYTlijFKDp44I8S-soFBtU4JyzfIRDIcjpmRQ80Mb0w9eAXjV-nIStWdp9L4nifwoC4IUItyZfPpMQB3h2nlsQtUwB6T-C3wtVEQbVwrXqdgQr-AwRd587MCSSaex_nLlrNIoIUD_H0UHN49EMJ9G7OfNDZ8x_Tds6o5s124OFrs9dhmGMo5k-K2pRl6XAL71Bx4g5DYnxj5MxxpAjXVWtSU87SO9TsKC4qN-Y7MdzmLyfVFnfqUbp5wEWGomjnla3owAu-buVFitqjFZr2uscgex64bEr2c7jLRGhZhVdjQjXTeK4Aiz4Ek0yYKQY8EynwVAOPSlmzyWOKrsL1c4TwDE0rSdptg7QTK79JNIm72e1KzDCNYAlyDHhefObtnJPS8Eexqk-yWqJHjJMPIf68FBRtukZvcFt73IWcF4nIm5AoqpQ59_K7cFryj5KiDX3H3-OmoRSrmaF6a_O1hX4PN_1dW-nUBr8SM0uCKhgzwufSXlGr5WKEUO5eX_roP3tmPtY0afoyQRgGyrd0bVX1bK4ws4v9c0C_2E6vlrcgbZzyOA&__tn__=%2As%2As-R&paipv=0&eav=Afa3_Ek_FCvZwKuaFjnfRhpk2a19IomrrSTp5ucQzRhh5wkiJ0EVA2GczatvRKPcvas', 'text': ''}, {'link': 'https://mobile.facebook.com/photo.php?fbid=191948790108984&id=100078815917756&set=gm.6312522075459290&eav=AfaFrjw5vEPV0mAVas7TbXEMzY_JqcZ_kkIYlqoPO09HnT3jAdWvbhXmDUKBJ8wo7Uk&paipv=0&source=48&refid=18&_ft_=encrypted_tracking_data.0AY9J6xrCgWP9PS6FenrLOzXyE2vJqp2I_4mvpg6-wyhnG3vCKMooVyBRv0bSUUR5AL-hebPW8vvQGF4TFg1LPKOiTnJNB5Dh1mDQjapQLv8XIrxk9AhWP1UNVgOI0zlqnU0HVNlVMGS0ExQd08KvJCd_v9fQT_QGUKXW2JXFjFtykWC8MzeWjqKeSmLh7hkFhVflYbm_RsU3vIzMpD935TiNKE_coTXEHtwGdxdzIZuPH3yNLHEmXbjZhodnqbqHIsYzaXbcmdZNcR-ZUhb9Xp2qRK9LrYngjlVivvJPv6ixm2XkugqnX5faF1wQG8IbIyzApkn29pPYxArpFcXviY0E-nq6cQj6FlS2n1U1iCkgb2yz5So-L6dVPG2DS49u_SfcB6MjZyQt0xyWBDn5ynHVCzwvWTWtkTmgiqTzlbgZzC9oEdTUWtJgx2cZ7JgmnlqH4nq_IcPlI0XLzC61zYObozDVKEfhhry9CFQ_1gjgUD3emn8PCSoDG9N0f7qOMSJ5XU40QsHcHoWNqvOgvGVEMZqgGsZiu_ap38-sC6xc2Ay5WK5zQW9jYTlijFKDp44I8S-soFBtU4JyzfIRDIcjpmRQ80Mb0w9eAXjV-nIStWdp9L4nifwoC4IUItyZfPpMQB3h2nlsQtUwB6T-C3wtVEQbVwrXqdgQr-AwRd587MCSSaex_nLlrNIoIUD_H0UHN49EMJ9G7OfNDZ8x_Tds6o5s124OFrs9dhmGMo5k-K2pRl6XAL71Bx4g5DYnxj5MxxpAjXVWtSU87SO9TsKC4qN-Y7MdzmLyfVFnfqUbp5wEWGomjnla3owAu-buVFitqjFZr2uscgex64bEr2c7jLRGhZhVdjQjXTeK4Aiz4Ek0yYKQY8EynwVAOPSlmzyWOKrsL1c4TwDE0rSdptg7QTK79JNIm72e1KzDCNYAlyDHhefObtnJPS8Eexqk-yWqJHjJMPIf68FBRtukZvcFt73IWcF4nIm5AoqpQ59_K7cFryj5KiDX3H3-OmoRSrmaF6a_O1hX4PN_1dW-nUBr8SM0uCKhgzwufSXlGr5WKEUO5eX_roP3tmPtY0afoyQRgGyrd0bVX1bK4ws4v9c0C_2E6vlrcgbZzyOA&__tn__=EH-R', 'text': ''}]",100078815917756,Paul Kocora,https://facebook.com/profile.php?id=100078815917756&groupid=1610613812316830&eav=AfZayN0zINyoVc_9fwdkt8aNIb8_TljndA1HVgb39DYUlNqpqK34eejDkUjola8cAXM&refid=18&_ft_=encrypted_tracking_data.0AY9J6xrCgWP9PS6FenrLOzXyE2vJqp2I_4mvpg6-wyhnG3vCKMooVyBRv0bSUUR5AL-hebPW8vvQGF4TFg1LPKOiTnJNB5Dh1mDQjapQLv8XIrxk9AhWP1UNVgOI0zlqnU0HVNlVMGS0ExQd08KvJCd_v9fQT_QGUKXW2JXFjFtykWC8MzeWjqKeSmLh7hkFhVflYbm_RsU3vIzMpD935TiNKE_coTXEHtwGdxdzIZuPH3yNLHEmXbjZhodnqbqHIsYzaXbcmdZNcR-ZUhb9Xp2qRK9LrYngjlVivvJPv6ixm2XkugqnX5faF1wQG8IbIyzApkn29pPYxArpFcXviY0E-nq6cQj6FlS2n1U1iCkgb2yz5So-L6dVPG2DS49u_SfcB6MjZyQt0xyWBDn5ynHVCzwvWTWtkTmgiqTzlbgZzC9oEdTUWtJgx2cZ7JgmnlqH4nq_IcPlI0XLzC61zYObozDVKEfhhry9CFQ_1gjgUD3emn8PCSoDG9N0f7qOMSJ5XU40QsHcHoWNqvOgvGVEMZqgGsZiu_ap38-sC6xc2Ay5WK5zQW9jYTlijFKDp44I8S-soFBtU4JyzfIRDIcjpmRQ80Mb0w9eAXjV-nIStWdp9L4nifwoC4IUItyZfPpMQB3h2nlsQtUwB6T-C3wtVEQbVwrXqdgQr-AwRd587MCSSaex_nLlrNIoIUD_H0UHN49EMJ9G7OfNDZ8x_Tds6o5s124OFrs9dhmGMo5k-K2pRl6XAL71Bx4g5DYnxj5MxxpAjXVWtSU87SO9TsKC4qN-Y7MdzmLyfVFnfqUbp5wEWGomjnla3owAu-buVFitqjFZr2uscgex64bEr2c7jLRGhZhVdjQjXTeK4Aiz4Ek0yYKQY8EynwVAOPSlmzyWOKrsL1c4TwDE0rSdptg7QTK79JNIm72e1KzDCNYAlyDHhefObtnJPS8Eexqk-yWqJHjJMPIf68FBRtukZvcFt73IWcF4nIm5AoqpQ59_K7cFryj5KiDX3H3-OmoRSrmaF6a_O1hX4PN_1dW-nUBr8SM0uCKhgzwufSXlGr5WKEUO5eX_roP3tmPtY0afoyQRgGyrd0bVX1bK4ws4v9c0C_2E6vlrcgbZzyOA&__tn__=C-R&paipv=0,False,,,,,,,True,,,,,0,"[{'name': 'Riviera maison à louer et à vendre', 'link': 'https://m.facebook.com/groups/1610613812316830/?refid=18&_ft_=encrypted_tracking_data.0AY9J6xrCgWP9PS6FenrLOzXyE2vJqp2I_4mvpg6-wyhnG3vCKMooVyBRv0bSUUR5AL-hebPW8vvQGF4TFg1LPKOiTnJNB5Dh1mDQjapQLv8XIrxk9AhWP1UNVgOI0zlqnU0HVNlVMGS0ExQd08KvJCd_v9fQT_QGUKXW2JXFjFtykWC8MzeWjqKeSmLh7hkFhVflYbm_RsU3vIzMpD935TiNKE_coTXEHtwGdxdzIZuPH3yNLHEmXbjZhodnqbqHIsYzaXbcmdZNcR-ZUhb9Xp2qRK9LrYngjlVivvJPv6ixm2XkugqnX5faF1wQG8IbIyzApkn29pPYxArpFcXviY0E-nq6cQj6FlS2n1U1iCkgb2yz5So-L6dVPG2DS49u_SfcB6MjZyQt0xyWBDn5ynHVCzwvWTWtkTmgiqTzlbgZzC9oEdTUWtJgx2cZ7JgmnlqH4nq_IcPlI0XLzC61zYObozDVKEfhhry9CFQ_1gjgUD3emn8PCSoDG9N0f7qOMSJ5XU40QsHcHoWNqvOgvGVEMZqgGsZiu_ap38-sC6xc2Ay5WK5zQW9jYTlijFKDp44I8S-soFBtU4JyzfIRDIcjpmRQ80Mb0w9eAXjV-nIStWdp9L4nifwoC4IUItyZfPpMQB3h2nlsQtUwB6T-C3wtVEQbVwrXqdgQr-AwRd587MCSSaex_nLlrNIoIUD_H0UHN49EMJ9G7OfNDZ8x_Tds6o5s124OFrs9dhmGMo5k-K2pRl6XAL71Bx4g5DYnxj5MxxpAjXVWtSU87SO9TsKC4qN-Y7MdzmLyfVFnfqUbp5wEWGomjnla3owAu-buVFitqjFZr2uscgex64bEr2c7jLRGhZhVdjQjXTeK4Aiz4Ek0yYKQY8EynwVAOPSlmzyWOKrsL1c4TwDE0rSdptg7QTK79JNIm72e1KzDCNYAlyDHhefObtnJPS8Eexqk-yWqJHjJMPIf68FBRtukZvcFt73IWcF4nIm5AoqpQ59_K7cFryj5KiDX3H3-OmoRSrmaF6a_O1hX4PN_1dW-nUBr8SM0uCKhgzwufSXlGr5WKEUO5eX_roP3tmPtY0afoyQRgGyrd0bVX1bK4ws4v9c0C_2E6vlrcgbZzyOA&__tn__=C-R&paipv=0&eav=AfYwebFjQjazIV5TPIS4ZppET91JrbjQyyUGmG6K7KWBKuxLck_DTP7TbuvqXBYIc3I'}]",1610613812316830,,191948790108984,['191948790108984'],False,Paul Kocora‎Riviera maison à louer et à vendre,,,,,,
